date,hour,state,suspects,refuses,cases,deaths
2020-03-13,15:45,Tocantins,2,0,0,0
2020-03-13,15:45,Maranhão,6,2,0,0
2020-03-13,15:45,Piauí,1,2,0,0
2020-03-13,15:45,Ceará,22,59,0,0
2020-03-13,15:45,Rio Grande do Norte,12,15,1,0
2020-03-13,15:45,Paraíba,16,6,0,0
2020-03-13,15:45,Pernambuco,18,23,2,0
2020-03-13,15:45,Alagoas,6,7,1,0
2020-03-13,15:45,Sergipe,2,3,0,0
2020-03-13,15:45,Bahia,65,36,2,0
2020-03-13,15:45,Minas Gerais,116,73,2,0
2020-03-13,15:45,Espírito Santo,51,21,1,0
2020-03-13,15:45,Rio de Janeiro,76,147,16,0
2020-03-13,15:45,São Paulo,753,529,56,0
2020-03-13,15:45,Paraná,72,34,6,0
2020-03-13,15:45,Santa Catarina,77,34,2,0
2020-03-13,15:45,Rio Grande do Sul,81,203,4,0
2020-03-13,15:45,Mato Grosso do Sul,15,16,0,0
2020-03-13,15:45,Mato Grosso,6,7,0,0
2020-03-13,15:45,Goiás,6,46,3,0
2020-03-13,15:45,Distrito Federal,75,53,2,0
2020-03-14,16:25,Rondônia,2,1,0,0
2020-03-14,16:25,Acre,3,0,0,0
2020-03-14,16:25,Amazonas,1,7,0,0
2020-03-14,16:25,Pará,1,20,0,0
2020-03-14,16:25,Tocantins,2,0,0,0
2020-03-14,16:25,Maranhão,6,2,0,0
2020-03-14,16:25,Piauí,1,2,0,0
2020-03-14,16:25,Ceará,22,59,0,0
2020-03-14,16:25,Rio Grande do Norte,12,15,1,0
2020-03-14,16:25,Paraíba,11,11,0,0
2020-03-14,16:25,Pernambuco,18,23,2,0
2020-03-14,16:25,Alagoas,6,7,1,0
2020-03-14,16:25,Sergipe,4,3,0,0
2020-03-14,16:25,Bahia,65,36,2,0
2020-03-14,16:25,Minas Gerais,106,85,2,0
2020-03-14,16:25,Espírito Santo,51,21,1,0
2020-03-14,16:25,Rio de Janeiro,76,147,22,0
2020-03-14,16:25,São Paulo,752,545,65,0
2020-03-14,16:25,Paraná,60,50,6,0
2020-03-14,16:25,Santa Catarina,85,39,4,0
2020-03-14,16:25,Rio Grande do Sul,80,203,6,0
2020-03-14,16:25,Mato Grosso do Sul,15,16,0,0
2020-03-14,16:25,Mato Grosso,6,7,0,0
2020-03-14,16:25,Goiás,4,49,3,0
2020-03-14,16:25,Distrito Federal,107,65,6,0
2020-03-15,19:15,Rondônia,2,1,0,0
2020-03-15,19:15,Acre,3,0,0,0
2020-03-15,19:15,Amazonas,0,7,1,0
2020-03-15,19:15,Roraima,2,0,0,0
2020-03-15,19:15,Pará,1,23,0,0
2020-03-15,19:15,Amapá,1,0,0,0
2020-03-15,19:15,Tocantins,3,0,0,0
2020-03-15,19:15,Maranhão,6,2,0,0
2020-03-15,19:15,Piauí,1,2,0,0
2020-03-15,19:15,Ceará,22,59,0,0
2020-03-15,19:15,Rio Grande do Norte,14,15,1,0
2020-03-15,19:15,Paraíba,27,11,0,0
2020-03-15,19:15,Pernambuco,18,23,2,0
2020-03-15,19:15,Alagoas,14,21,1,0
2020-03-15,19:15,Sergipe,1,11,1,0
2020-03-15,19:15,Bahia,65,36,2,0
2020-03-15,19:15,Minas Gerais,106,85,2,0
2020-03-15,19:15,Espírito Santo,51,21,1,0
2020-03-15,19:15,Rio de Janeiro,95,147,24,0
2020-03-15,19:15,São Paulo,1125,551,136,0
2020-03-15,19:15,Paraná,80,50,6,0
2020-03-15,19:15,Santa Catarina,102,41,6,0
2020-03-15,19:15,Rio Grande do Sul,66,217,6,0
2020-03-15,19:15,Mato Grosso do Sul,15,16,0,0
2020-03-15,19:15,Mato Grosso,8,7,0,0
2020-03-15,19:15,Goiás,4,49,3,0
2020-03-15,19:15,Distrito Federal,81,91,8,0
2020-03-16,15:50,Rondônia,2,1,0,0
2020-03-16,15:50,Acre,3,0,0,0
2020-03-16,15:50,Amazonas,0,7,1,0
2020-03-16,15:50,Roraima,2,0,0,0
2020-03-16,15:50,Pará,1,22,0,0
2020-03-16,15:50,Amapá,2,0,0,0
2020-03-16,15:50,Tocantins,3,0,0,0
2020-03-16,15:50,Maranhão,6,2,0,0
2020-03-16,15:50,Piauí,2,3,0,0
2020-03-16,15:50,Ceará,22,60,0,0
2020-03-16,15:50,Rio Grande do Norte,14,15,1,0
2020-03-16,15:50,Paraíba,33,15,0,0
2020-03-16,15:50,Pernambuco,18,23,2,0
2020-03-16,15:50,Alagoas,16,22,1,0
2020-03-16,15:50,Sergipe,1,11,1,0
2020-03-16,15:50,Bahia,65,40,2,0
2020-03-16,15:50,Minas Gerais,102,88,5,0
2020-03-16,15:50,Espírito Santo,50,21,1,0
2020-03-16,15:50,Rio de Janeiro,96,153,31,0
2020-03-16,15:50,São Paulo,1177,623,152,0
2020-03-16,15:50,Paraná,85,83,6,0
2020-03-16,15:50,Santa Catarina,109,44,7,0
2020-03-16,15:50,Rio Grande do Sul,119,218,6,0
2020-03-16,15:50,Mato Grosso do Sul,12,19,2,0
2020-03-16,15:50,Mato Grosso,14,7,0,0
2020-03-16,15:50,Goiás,3,54,3,0
2020-03-16,15:50,Distrito Federal,107,93,13,0
2020-03-17,18:10,Rondônia,38,3,0,0
2020-03-17,18:10,Acre,8,0,0,0
2020-03-17,18:10,Amazonas,7,19,1,0
2020-03-17,18:10,Roraima,5,0,0,0
2020-03-17,18:10,Pará,21,22,0,0
2020-03-17,18:10,Amapá,6,0,0,0
2020-03-17,18:10,Tocantins,11,0,0,0
2020-03-17,18:10,Maranhão,52,8,0,0
2020-03-17,18:10,Piauí,14,4,0,0
2020-03-17,18:10,Ceará,211,95,5,0
2020-03-17,18:10,Rio Grande do Norte,72,21,1,0
2020-03-17,18:10,Paraíba,48,15,0,0
2020-03-17,18:10,Pernambuco,71,33,16,0
2020-03-17,18:10,Alagoas,34,20,1,0
2020-03-17,18:10,Sergipe,7,12,4,0
2020-03-17,18:10,Bahia,375,59,3,0
2020-03-17,18:10,Minas Gerais,563,99,7,0
2020-03-17,18:10,Espírito Santo,69,21,1,0
2020-03-17,18:10,Rio de Janeiro,859,194,33,0
2020-03-17,18:10,São Paulo,5047,709,164,1
2020-03-17,18:10,Paraná,240,82,6,0
2020-03-17,18:10,Santa Catarina,220,55,7,0
2020-03-17,18:10,Rio Grande do Sul,300,217,10,0
2020-03-17,18:10,Mato Grosso do Sul,44,45,4,0
2020-03-17,18:10,Mato Grosso,23,7,0,0
2020-03-17,18:10,Goiás,221,54,6,0
2020-03-17,18:10,Distrito Federal,253,96,22,0
2020-03-18,20:00,Rondônia,61,2,0,0
2020-03-18,20:00,Acre,12,0,0,0
2020-03-18,20:00,Amazonas,18,26,1,0
2020-03-18,20:00,Roraima,9,0,0,0
2020-03-18,20:00,Pará,43,23,0,0
2020-03-18,20:00,Amapá,15,0,0,0
2020-03-18,20:00,Tocantins,13,0,0,0
2020-03-18,20:00,Maranhão,125,13,0,0
2020-03-18,20:00,Piauí,12,2,0,0
2020-03-18,20:00,Ceará,493,89,9,0
2020-03-18,20:00,Rio Grande do Norte,108,22,1,0
2020-03-18,20:00,Paraíba,85,11,0,0
2020-03-18,20:00,Pernambuco,89,23,16,0
2020-03-18,20:00,Alagoas,43,22,1,0
2020-03-18,20:00,Sergipe,15,11,5,0
2020-03-18,20:00,Bahia,573,36,3,0
2020-03-18,20:00,Minas Gerais,925,104,15,0
2020-03-18,20:00,Espírito Santo,71,21,9,0
2020-03-18,20:00,Rio de Janeiro,1254,148,45,0
2020-03-18,20:00,São Paulo,5334,596,240,4
2020-03-18,20:00,Paraná,400,119,13,0
2020-03-18,20:00,Santa Catarina,346,47,10,0
2020-03-18,20:00,Rio Grande do Sul,416,330,19,0
2020-03-18,20:00,Mato Grosso do Sul,93,26,7,0
2020-03-18,20:00,Mato Grosso,45,8,0,0
2020-03-18,20:00,Goiás,353,55,8,0
2020-03-18,20:00,Distrito Federal,327,107,26,0
2020-03-19,,Acre,103,0,4,0
2020-03-19,,Alagoas,38,29,4,0
2020-03-19,,Amapá,64,0,0,0
2020-03-19,,Amazonas,7,42,3,0
2020-03-19,,Bahia,525,443,30,0
2020-03-19,,Ceará,259,118,24,0
2020-03-19,,Distrito Federal,235,134,84,0
2020-03-19,,Espírito Santo,488,148,13,0
2020-03-19,,Goiás,303,98,15,0
2020-03-19,,Maranhão,205,22,0,0
2020-03-19,,Mato Grosso,59,11,0,0
2020-03-19,,Mato Grosso do Sul,39,123,9,0
2020-03-19,,Minas Gerais,2140,104,29,0
2020-03-19,,Pará,74,32,0,0
2020-03-19,,Paraíba,138,16,1,0
2020-03-19,,Paraná,146,122,23,0
2020-03-19,,Pernambuco,311,166,28,0
2020-03-19,,Piauí,65,2,3,0
2020-03-19,,Rio de Janeiro,1254,148,66,2
2020-03-19,,Rio Grande do Norte,131,41,1,0
2020-03-19,,Rio Grande do Sul,208,370,31,0
2020-03-19,,Rondônia,84,8,0,0
2020-03-19,,Roraima,21,9,0,0
2020-03-19,,Santa Catarina,273,73,21,0
2020-03-19,,São Paulo,7669,596,286,5
2020-03-19,,Sergipe,9,45,6,0
2020-03-19,,Tocantins,38,0,1,0
2020-03-20,,Acre,137,120,7,0
2020-03-20,,Alagoas,53,38,6,0
2020-03-20,,Amapá,24,49,1,0
2020-03-20,,Amazonas,13,52,7,0
2020-03-20,,Bahia,818,459,33,0
2020-03-20,,Ceará,259,118,68,0
2020-03-20,,Distrito Federal,0,0,87,0
2020-03-20,,Espírito Santo,486,153,16,0
2020-03-20,,Goiás,506,98,18,0
2020-03-20,,Maranhão,204,22,1,0
2020-03-20,,Mato Grosso,73,16,1,0
2020-03-20,,Mato Grosso do Sul,52,134,12,0
2020-03-20,,Minas Gerais,4084,0,38,0
2020-03-20,,Pará,72,32,2,0
2020-03-20,,Paraíba,73,40,1,0
2020-03-20,,Paraná,202,137,36,0
2020-03-20,,Pernambuco,308,166,31,0
2020-03-20,,Piauí,161,56,4,0
2020-03-20,,Rio de Janeiro,0,0,119,3
2020-03-20,,Rio Grande do Norte,131,0,6,0
2020-03-20,,Rio Grande do Sul,295,495,43,0
2020-03-20,,Rondônia,114,9,1,0
2020-03-20,,Roraima,16,12,0,0
2020-03-20,,Santa Catarina,361,0,40,0
2020-03-20,,São Paulo,9023,775,345,9
2020-03-20,,Sergipe,25,41,7,0
2020-03-20,,Tocantins,67,16,1,0
2020-03-21,,Acre,5,139,11,0
2020-03-21,,Alagoas,59,47,7,0
2020-03-21,,Amapá,55,59,1,0
2020-03-21,,Amazonas,23,66,11,0
2020-03-21,,Bahia,1068,535,41,0
2020-03-21,,Ceará,0,0,84,0
2020-03-21,,Distrito Federal,2717,1485,108,0
2020-03-21,,Espírito Santo,486,153,26,0
2020-03-21,,Goiás,303,98,18,0
2020-03-21,,Maranhão,214,135,1,0
2020-03-21,,Mato Grosso,73,16,2,0
2020-03-21,,Mato Grosso do Sul,50,159,16,0
2020-03-21,,Minas Gerais,5862,0,55,0
2020-03-21,,Pará,234,76,2,0
2020-03-21,,Paraíba,73,40,2,0
2020-03-21,,Paraná,273,172,43,0
2020-03-21,,Pernambuco,311,166,28,0
2020-03-21,,Piauí,129,62,4,0
2020-03-21,,Rio de Janeiro,0,0,119,3
2020-03-21,,Rio Grande do Norte,131,0,6,0
2020-03-21,,Rio Grande do Sul,295,495,61,0
2020-03-21,,Rondônia,137,9,3,0
2020-03-21,,Roraima,9,14,2,0
2020-03-21,,Santa Catarina,361,0,51,0
2020-03-21,,São Paulo,0,0,459,15
2020-03-21,,Sergipe,0,0,10,0
2020-03-21,,Tocantins,79,17,2,0
2020-03-22,,Acre,0,0,11,0
2020-03-22,,Alagoas,89,63,7,0
2020-03-22,,Amapá,84,49,1,0
2020-03-22,,Amazonas,0,0,26,0
2020-03-22,,Bahia,601,0,49,0
2020-03-22,,Ceará,0,0,125,0
2020-03-22,,Distrito Federal,3301,1815,117,0
2020-03-22,,Espírito Santo,696,252,26,0
2020-03-22,,Goiás,765,170,21,0
2020-03-22,,Maranhão,280,136,2,0
2020-03-22,,Mato Grosso,0,0,2,0
2020-03-22,,Mato Grosso do Sul,76,164,21,0
2020-03-22,,Minas Gerais,7190,0,83,0
2020-03-22,,Pará,207,101,4,0
2020-03-22,,Paraíba,187,40,1,0
2020-03-22,,Paraná,1354,159,54,0
2020-03-22,,Pernambuco,310,375,37,0
2020-03-22,,Piauí,117,92,6,0
2020-03-22,,Rio de Janeiro,0,0,186,3
2020-03-22,,Rio Grande do Norte,0,0,9,0
2020-03-22,,Rio Grande do Sul,0,0,72,0
2020-03-22,,Rondônia,163,30,3,0
2020-03-22,,Roraima,16,0,2,0
2020-03-22,,Santa Catarina,0,0,57,0
2020-03-22,,São Paulo,0,0,631,22
2020-03-22,,Sergipe,0,0,10,0
2020-03-22,,Tocantins,0,0,2,0
2020-03-23,,Acre,199,180,17,0
2020-03-23,,Alagoas,120,64,8,0
2020-03-23,,Amapá,77,70,1,0
2020-03-23,,Amazonas,20,0,32,0
2020-03-23,,Bahia,0,725,63,0
2020-03-23,,Ceará,0,0,164,0
2020-03-23,,Distrito Federal,3631,2017,135,0
2020-03-23,,Espírito Santo,739,255,29,0
2020-03-23,,Goiás,765,170,23,0
2020-03-23,,Maranhão,280,87,2,0
2020-03-23,,Mato Grosso,210,37,6,0
2020-03-23,,Mato Grosso do Sul,70,198,21,0
2020-03-23,,Minas Gerais,7766,0,128,0
2020-03-23,,Pará,207,101,5,0
2020-03-23,,Paraíba,61,25,2,0
2020-03-23,,Paraná,1519,159,60,0
2020-03-23,,Pernambuco,0,0,42,0
2020-03-23,,Piauí,148,115,6,0
2020-03-23,,Rio de Janeiro,0,0,233,4
2020-03-23,,Rio Grande do Norte,282,44,13,0
2020-03-23,,Rio Grande do Sul,132,655,96,0
2020-03-23,,Rondônia,0,0,3,0
2020-03-23,,Roraima,7,22,2,0
2020-03-23,,Santa Catarina,410,0,86,0
2020-03-23,,São Paulo,0,0,745,30
2020-03-23,,Sergipe,0,0,10,0
2020-03-23,,Tocantins,0,0,5,0
2020-03-24,,Acre,248,224,21,0
2020-03-24,,Alagoas,0,0,7,0
2020-03-24,,Amapá,84,70,1,0
2020-03-24,,Amazonas,0,0,47,0
2020-03-24,,Bahia,725,0,76,0
2020-03-24,,Ceará,0,0,185,0
2020-03-24,,Distrito Federal,3666,2423,161,0
2020-03-24,,Espírito Santo,0,0,40,0
2020-03-24,,Goiás,765,170,27,0
2020-03-24,,Maranhão,0,0,8,0
2020-03-24,,Mato Grosso,210,0,7,0
2020-03-24,,Mato Grosso do Sul,38,256,24,0
2020-03-24,,Minas Gerais,11832,0,130,0
2020-03-24,,Pará,168,215,5,0
2020-03-24,,Paraíba,0,80,3,0
2020-03-24,,Paraná,197,1844,70,0
2020-03-24,,Pernambuco,0,0,42,0
2020-03-24,,Piauí,0,0,6,0
2020-03-24,,Rio de Janeiro,0,0,305,6
2020-03-24,,Rio Grande do Norte,452,0,14,0
2020-03-24,,Rio Grande do Sul,204,826,112,0
2020-03-24,,Rondônia,48,0,3,0
2020-03-24,,Roraima,0,0,2,0
2020-03-24,,Santa Catarina,336,0,108,0
2020-03-24,,São Paulo,0,0,810,40
2020-03-24,,Sergipe,9,66,15,0
2020-03-24,,Tocantins,0,0,7,0
2020-03-25,,Acre,0,0,23,0
2020-03-25,,Alagoas,0,0,11,0
2020-03-25,,Amapá,0,0,1,0
2020-03-25,,Amazonas,0,0,54,1
2020-03-25,,Bahia,0,0,84,0
2020-03-25,,Ceará,0,0,200,0
2020-03-25,,Distrito Federal,0,0,160,0
2020-03-25,,Espírito Santo,0,0,39,0
2020-03-25,,Goiás,0,0,29,0
2020-03-25,,Maranhão,0,0,8,0
2020-03-25,,Mato Grosso,0,0,8,0
2020-03-25,,Mato Grosso do Sul,0,0,24,0
2020-03-25,,Minas Gerais,0,0,133,0
2020-03-25,,Pará,0,0,7,0
2020-03-25,,Paraíba,0,0,3,0
2020-03-25,,Paraná,0,0,81,0
2020-03-25,,Pernambuco,0,0,46,1
2020-03-25,,Piauí,0,0,8,0
2020-03-25,,Rio de Janeiro,0,0,370,6
2020-03-25,,Rio Grande do Norte,0,0,14,0
2020-03-25,,Rio Grande do Sul,0,0,123,1
2020-03-25,,Rondônia,0,0,5,0
2020-03-25,,Roraima,0,0,8,0
2020-03-25,,Santa Catarina,0,0,109,0
2020-03-25,,São Paulo,0,0,862,48
2020-03-25,,Sergipe,0,0,16,0
2020-03-25,,Tocantins,0,0,7,0
2020-03-26,,Acre,0,0,24,0
2020-03-26,,Alagoas,0,0,11,0
2020-03-26,,Amapá,0,0,2,0
2020-03-26,,Amazonas,0,0,67,1
2020-03-26,,Bahia,0,0,104,0
2020-03-26,,Ceará,0,0,235,3
2020-03-26,,Distrito Federal,0,0,200,0
2020-03-26,,Espírito Santo,0,0,39,0
2020-03-26,,Goiás,0,0,39,1
2020-03-26,,Maranhão,0,0,10,0
2020-03-26,,Mato Grosso,0,0,11,0
2020-03-26,,Mato Grosso do Sul,0,0,25,0
2020-03-26,,Minas Gerais,0,0,153,0
2020-03-26,,Pará,0,0,13,0
2020-03-26,,Paraíba,0,0,5,0
2020-03-26,,Paraná,0,0,102,0
2020-03-26,,Pernambuco,0,0,48,3
2020-03-26,,Piauí,0,0,9,0
2020-03-26,,Rio de Janeiro,0,0,421,9
2020-03-26,,Rio Grande do Norte,0,0,19,0
2020-03-26,,Rio Grande do Sul,0,0,168,1
2020-03-26,,Rondônia,0,0,5,0
2020-03-26,,Roraima,0,0,8,0
2020-03-26,,Santa Catarina,0,0,122,1
2020-03-26,,São Paulo,0,0,1052,58
2020-03-26,,Sergipe,0,0,16,0
2020-03-26,,Tocantins,0,0,7,0
2020-03-27,,Acre,0,0,25,0
2020-03-27,,Alagoas,0,0,11,0
2020-03-27,,Amapá,0,0,2,0
2020-03-27,,Amazonas,0,0,81,1
2020-03-27,,Bahia,0,0,115,0
2020-03-27,,Ceará,0,0,282,3
2020-03-27,,Distrito Federal,0,0,230,0
2020-03-27,,Espírito Santo,0,0,47,0
2020-03-27,,Goiás,0,0,49,1
2020-03-27,,Maranhão,0,0,13,0
2020-03-27,,Mato Grosso,0,0,11,0
2020-03-27,,Mato Grosso do Sul,0,0,28,0
2020-03-27,,Minas Gerais,0,0,189,0
2020-03-27,,Pará,0,0,13,0
2020-03-27,,Paraíba,0,0,9,0
2020-03-27,,Paraná,0,0,119,2
2020-03-27,,Pernambuco,0,0,56,4
2020-03-27,,Piauí,0,0,9,0
2020-03-27,,Rio de Janeiro,0,0,493,10
2020-03-27,,Rio Grande do Norte,0,0,28,0
2020-03-27,,Rio Grande do Sul,0,0,195,2
2020-03-27,,Rondônia,0,0,6,0
2020-03-27,,Roraima,0,0,10,0
2020-03-27,,Santa Catarina,0,0,149,1
2020-03-27,,São Paulo,0,0,1223,68
2020-03-27,,Sergipe,0,0,16,0
2020-03-27,,Tocantins,0,0,8,0
2020-03-28,,Acre,0,0,25,0
2020-03-28,,Alagoas,0,0,14,0
2020-03-28,,Amapá,0,0,4,0
2020-03-28,,Amazonas,0,0,111,1
2020-03-28,,Bahia,0,0,128,0
2020-03-28,,Ceará,0,0,314,4
2020-03-28,,Distrito Federal,0,0,260,0
2020-03-28,,Espírito Santo,0,0,53,0
2020-03-28,,Goiás,0,0,56,1
2020-03-28,,Maranhão,0,0,14,0
2020-03-28,,Mato Grosso,0,0,13,0
2020-03-28,,Mato Grosso do Sul,0,0,31,0
2020-03-28,,Minas Gerais,0,0,205,0
2020-03-28,,Pará,0,0,17,0
2020-03-28,,Paraíba,0,0,14,0
2020-03-28,,Paraná,0,0,133,2
2020-03-28,,Pernambuco,0,0,68,5
2020-03-28,,Piauí,0,0,11,1
2020-03-28,,Rio de Janeiro,0,0,558,13
2020-03-28,,Rio Grande do Norte,0,0,45,0
2020-03-28,,Rio Grande do Sul,0,0,197,2
2020-03-28,,Rondônia,0,0,6,0
2020-03-28,,Roraima,0,0,12,0
2020-03-28,,Santa Catarina,0,0,184,1
2020-03-28,,São Paulo,0,0,"1,406",84
2020-03-28,,Sergipe,0,0,16,0
2020-03-28,,Tocantins,0,0,9,0
2020-03-29,,Acre,0,0,34,0
2020-03-29,,Alagoas,0,0,17,0
2020-03-29,,Amapá,0,0,4,0
2020-03-29,,Amazonas,0,0,140,1
2020-03-29,,Bahia,0,0,154,1
2020-03-29,,Ceará,0,0,348,5
2020-03-29,,Distrito Federal,0,0,289,1
2020-03-29,,Espírito Santo,0,0,60,0
2020-03-29,,Goiás,0,0,58,1
2020-03-29,,Maranhão,0,0,16,0
2020-03-29,,Mato Grosso,0,0,16,0
2020-03-29,,Mato Grosso do Sul,0,0,36,0
2020-03-29,,Minas Gerais,0,0,231,0
2020-03-29,,Pará,0,0,18,0
2020-03-29,,Paraíba,0,0,14,0
2020-03-29,,Paraná,0,0,148,2
2020-03-29,,Pernambuco,0,0,73,5
2020-03-29,,Piauí,0,0,14,1
2020-03-29,,Rio de Janeiro,0,0,600,17
2020-03-29,,Rio Grande do Norte,0,0,68,1
2020-03-29,,Rio Grande do Sul,0,0,226,2
2020-03-29,,Rondônia,0,0,6,0
2020-03-29,,Roraima,0,0,16,0
2020-03-29,,Santa Catarina,0,0,194,1
2020-03-29,,São Paulo,0,0,1451,98
2020-03-29,,Sergipe,0,0,16,0
2020-03-29,,Tocantins,0,0,9,0
2020-03-30,,Acre,0,0,42,0
2020-03-30,,Alagoas,0,0,17,0
2020-03-30,,Amapá,0,0,8,0
2020-03-30,,Amazonas,0,0,151,1
2020-03-30,,Bahia,0,0,176,1
2020-03-30,,Ceará,0,0,372,5
2020-03-30,,Distrito Federal,0,0,312,1
2020-03-30,,Espírito Santo,0,0,72,0
2020-03-30,,Goiás,0,0,61,1
2020-03-30,,Maranhão,0,0,23,1
2020-03-30,,Mato Grosso,0,0,18,0
2020-03-30,,Mato Grosso do Sul,0,0,44,0
2020-03-30,,Minas Gerais,0,0,261,1
2020-03-30,,Pará,0,0,21,0
2020-03-30,,Paraíba,0,0,15,0
2020-03-30,,Paraná,0,0,155,3
2020-03-30,,Pernambuco,0,0,78,6
2020-03-30,,Piauí,0,0,16,3
2020-03-30,,Rio de Janeiro,0,0,657,18
2020-03-30,,Rio Grande do Norte,0,0,77,1
2020-03-30,,Rio Grande do Sul,0,0,241,3
2020-03-30,,Rondônia,0,0,6,0
2020-03-30,,Roraima,0,0,16,0
2020-03-30,,Santa Catarina,0,0,197,1
2020-03-30,,São Paulo,0,0,1517,113
2020-03-30,,Sergipe,0,0,16,0
2020-03-30,,Tocantins,0,0,10,0
